Date,5TC_PCURMON,5TC_P+1MON,5TC_P+2MON,5TC_P+3MON,5TC_P+4MON,5TC_P+5MON,5TC_PCURQ,5TC_P+1Q,5TC_P+2Q,5TC_P+3Q,5TC_P+4Q,5TC_P+5Q,5TC_P+1CAL,5TC_P+2CAL,5TC_P+3CAL,5TC_P+4CAL,5TC_P+5CAL,5TC_P+6CAL,5TC_P+7CAL
2013-08-14,9079.0,10165.0,10919.0,11144.0,10536.0,,9622.0,10866.0,9393.0,10429.0,9236.0,10086.0,9786.0,10250.0,10932.0,11818.0,12743.0,13415.0,13800.0
2013-08-15,9115.0,10199.0,11169.0,11294.0,10790.0,,9657.0,11085.0,9494.0,10494.0,9349.0,10232.0,9892.0,10340.0,10936.0,11840.0,12744.0,13411.0,13786.0
2013-08-16,9086.0,10074.0,11161.0,11228.0,10769.0,,9580.0,11053.0,9478.0,10503.0,9361.0,10253.0,9899.0,10378.0,10936.0,11849.0,12744.0,13411.0,13786.0
2013-08-19,8986.0,9922.0,10993.0,11086.0,10607.0,,9454.0,10896.0,9436.0,10465.0,9350.0,10222.0,9868.0,10365.0,10922.0,11847.0,12736.0,13379.0,13779.0
2013-08-20,8965.0,9950.0,11115.0,11240.0,10786.0,,9457.0,11047.0,9600.0,10607.0,9475.0,10304.0,9997.0,10497.0,11015.0,11886.0,12761.0,13382.0,13782.0
2013-08-21,8932.0,9844.0,11115.0,11219.0,10786.0,,9388.0,11040.0,9569.0,10632.0,9490.0,10303.0,9999.0,10594.0,11107.0,11903.0,12774.0,13399.0,13790.0
2013-08-22,8894.0,9878.0,11157.0,11261.0,10736.0,,9386.0,11051.0,9599.0,10636.0,9490.0,10303.0,10007.0,10644.0,11144.0,11903.0,12782.0,13386.0,13778.0
2013-08-23,8929.0,10136.0,11343.0,11400.0,10800.0,,9532.0,11181.0,9668.0,10779.0,9625.0,10490.0,10141.0,10807.0,11250.0,11936.0,12800.0,13422.0,13836.0
2013-08-27,8938.0,10107.0,11393.0,11479.0,10843.0,,9523.0,11238.0,9736.0,10868.0,9736.0,10607.0,10237.0,10872.0,11293.0,11943.0,12800.0,13429.0,13865.0
2013-08-28,8839.0,9678.0,11132.0,11269.0,10674.0,,9258.0,11025.0,9619.0,10799.0,9661.0,10503.0,10145.0,10840.0,11269.0,11894.0,12786.0,13378.0,13828.0
2013-08-29,8867.0,9854.0,11300.0,11429.0,10822.0,,9361.0,11184.0,9761.0,10907.0,9793.0,10593.0,10264.0,10879.0,11304.0,11907.0,12815.0,13393.0,13822.0
2013-08-30,9786.0,11428.0,11544.0,10861.0,10119.0,,9786.0,11278.0,9832.0,10982.0,9786.0,10707.0,10327.0,10932.0,11382.0,11936.0,12844.0,13444.0,13911.0
2013-09-02,9636.0,11386.0,11424.0,10786.0,9774.0,,9636.0,11198.0,9799.0,10986.0,9749.0,10674.0,10302.0,10916.0,11399.0,11911.0,12861.0,13411.0,13824.0
2013-09-03,9793.0,11650.0,11693.0,11036.0,9950.0,,9793.0,11460.0,10029.0,11129.0,9879.0,10850.0,10472.0,11036.0,11486.0,11972.0,12907.0,13454.0,13861.0
2013-09-04,9899.0,11953.0,11994.0,11219.0,10119.0,,9899.0,11722.0,10169.0,11261.0,10136.0,11086.0,10663.0,11144.0,11561.0,12024.0,12936.0,13499.0,13894.0
2013-09-05,10094.0,12365.0,12419.0,11461.0,10269.0,,10094.0,12082.0,10428.0,11494.0,10344.0,11303.0,10892.0,11286.0,11703.0,12103.0,13003.0,13553.0,13948.0
2013-09-06,11026.0,13976.0,14086.0,13026.0,11196.0,,11026.0,13696.0,11176.0,12406.0,11016.0,11906.0,11626.0,11861.0,12196.0,12531.0,13276.0,13796.0,14176.0
2013-09-09,11386.0,14450.0,14507.0,13443.0,11379.0,,11386.0,14134.0,11257.0,12657.0,11154.0,11993.0,11766.0,11861.0,12122.0,12479.0,13275.0,13793.0,14184.0
2013-09-10,11144.0,14136.0,14178.0,13211.0,11061.0,,11144.0,13842.0,10803.0,12244.0,10869.0,11736.0,11413.0,11611.0,11865.0,12286.0,13099.0,13619.0,14053.0
2013-09-11,11065.0,13800.0,13772.0,12779.0,10750.0,,11065.0,13450.0,10443.0,11943.0,10615.0,11465.0,11116.0,11436.0,11679.0,12129.0,12965.0,13522.0,13986.0
2013-09-12,11007.0,13757.0,13672.0,12657.0,10724.0,,11007.0,13362.0,10329.0,11797.0,10575.0,11450.0,11038.0,11390.0,11642.0,12061.0,12925.0,13493.0,13972.0
2013-09-13,11307.0,14536.0,14393.0,13179.0,10983.0,,11307.0,14036.0,10793.0,12286.0,10872.0,11757.0,11427.0,11632.0,11829.0,12154.0,12957.0,13529.0,14007.0
2013-09-16,11372.0,15029.0,14743.0,13490.0,11100.0,,11372.0,14421.0,10943.0,12436.0,10986.0,11932.0,11574.0,11765.0,11918.0,12200.0,12993.0,13572.0,14036.0
2013-09-17,11600.0,15500.0,15272.0,13972.0,11236.0,,11600.0,14915.0,11065.0,12615.0,11143.0,12122.0,11736.0,11918.0,12025.0,12207.0,13022.0,13593.0,14065.0
2013-09-18,11496.0,15356.0,15146.0,13936.0,11086.0,,11496.0,14813.0,10886.0,12486.0,10966.0,11956.0,11574.0,11816.0,11966.0,12156.0,12946.0,13566.0,14046.0
2013-09-19,11606.0,15876.0,15561.0,14226.0,11026.0,,11606.0,15221.0,11056.0,12601.0,11030.0,11971.0,11665.0,11816.0,11966.0,12196.0,12966.0,13586.0,14066.0
2013-09-20,11656.0,16736.0,16456.0,14796.0,11366.0,,11656.0,15996.0,11461.0,12891.0,11186.0,12106.0,11911.0,11926.0,12011.0,12246.0,13016.0,13646.0,14066.0
2013-09-23,11819.0,17786.0,17311.0,15278.0,12019.0,,11819.0,16791.0,12286.0,13419.0,11469.0,12332.0,12377.0,12249.0,12278.0,12461.0,13069.0,13678.0,14111.0
2013-09-24,11861.0,18207.0,17678.0,15628.0,12119.0,,11861.0,17171.0,12261.0,13532.0,11503.0,12399.0,12424.0,12349.0,12386.0,12561.0,13094.0,13694.0,14128.0
2013-09-25,11922.0,18307.0,17750.0,15700.0,12100.0,,11922.0,17253.0,11950.0,13400.0,11329.0,12215.0,12224.0,12190.0,12268.0,12429.0,12965.0,13579.0,14057.0
2013-09-26,11733.0,17064.0,16479.0,14912.0,11443.0,,11733.0,16152.0,11157.0,12718.0,10704.0,11604.0,11546.0,11793.0,11979.0,12215.0,12757.0,13407.0,13907.0
2013-09-27,11793.0,15936.0,15565.0,14157.0,10757.0,,11793.0,15219.0,10497.0,11975.0,10229.0,11172.0,10968.0,11229.0,11550.0,11957.0,12572.0,13165.0,13686.0
2013-09-30,16428.0,15965.0,14307.0,10882.0,10236.0,,15567.0,10744.0,12394.0,10424.0,11361.0,10994.0,11231.0,11394.0,11703.0,12065.0,12653.0,13244.0,13786.0
2013-10-01,17078.0,16661.0,15061.0,11494.0,10928.0,,16267.0,11469.0,12886.0,10778.0,11761.0,11219.0,11724.0,11794.0,11936.0,12211.0,12694.0,13261.0,13819.0
2013-10-02,17928.0,17603.0,15703.0,11819.0,11428.0,,17078.0,12003.0,13378.0,11136.0,12311.0,11678.0,12207.0,12236.0,12311.0,12478.0,12886.0,13386.0,13869.0
2013-10-03,18099.0,17924.0,15961.0,11986.0,11603.0,,17328.0,12228.0,13569.0,11244.0,12469.0,11803.0,12378.0,12403.0,12469.0,12603.0,12969.0,13396.0,13859.0
2013-10-04,18296.0,18396.0,16446.0,12346.0,11896.0,,17713.0,12506.0,13846.0,11486.0,12666.0,11976.0,12626.0,12616.0,12741.0,12786.0,13126.0,13486.0,13901.0
2013-10-07,18306.0,18201.0,16116.0,12326.0,11946.0,,17541.0,12436.0,13861.0,11536.0,12736.0,12056.0,12642.0,12766.0,12866.0,12966.0,13216.0,13520.0,13916.0
2013-10-08,17703.0,17661.0,15719.0,12069.0,11794.0,,17028.0,12124.0,13569.0,11369.0,12578.0,11978.0,12410.0,12528.0,12703.0,12903.0,13169.0,13486.0,13878.0
2013-10-09,17236.0,17306.0,15396.0,11806.0,11586.0,,16646.0,11796.0,13336.0,10996.0,12226.0,11746.0,12089.0,12306.0,12506.0,12746.0,13106.0,13436.0,13816.0
2013-10-10,16757.0,16694.0,14661.0,11286.0,11161.0,,16037.0,11244.0,12969.0,10661.0,11824.0,11311.0,11675.0,12078.0,12386.0,12594.0,13028.0,13369.0,13769.0
2013-10-11,17174.0,17032.0,14907.0,11628.0,11394.0,,16371.0,11565.0,13536.0,10903.0,11982.0,11319.0,11997.0,12236.0,12449.0,12640.0,13049.0,13394.0,13811.0
2013-10-14,16949.0,16628.0,14499.0,11407.0,11174.0,,16025.0,11336.0,13374.0,10703.0,11836.0,11128.0,11812.0,12153.0,12394.0,12586.0,13015.0,13386.0,13803.0
2013-10-15,17615.0,17299.0,14840.0,11757.0,11499.0,,16585.0,11732.0,13790.0,11032.0,12215.0,11328.0,12192.0,12369.0,12578.0,12669.0,13099.0,13461.0,13844.0
2013-10-16,17528.0,17328.0,15024.0,11815.0,11569.0,,16626.0,11724.0,13824.0,11082.0,12424.0,11311.0,12263.0,12415.0,12603.0,12686.0,13053.0,13478.0,13853.0
2013-10-17,17032.0,16653.0,14486.0,11419.0,11207.0,,16057.0,11224.0,13440.0,10794.0,12207.0,11111.0,11916.0,12261.0,12511.0,12599.0,12940.0,13428.0,13794.0
2013-10-18,16907.0,16169.0,14036.0,11149.0,10924.0,,15704.0,11011.0,13207.0,10636.0,12082.0,10944.0,11734.0,12140.0,12378.0,12499.0,12832.0,13361.0,13736.0
2013-10-21,16882.0,15469.0,13594.0,10986.0,10799.0,,15315.0,10932.0,13049.0,10578.0,12094.0,10886.0,11663.0,12069.0,12311.0,12453.0,12719.0,13319.0,13703.0
2013-10-22,17003.0,15257.0,13290.0,10853.0,10657.0,,15183.0,10736.0,12799.0,10465.0,12040.0,10844.0,11510.0,11940.0,12253.0,12403.0,12644.0,13286.0,13678.0
2013-10-23,16919.0,14519.0,12599.0,10607.0,10415.0,,14679.0,10578.0,12432.0,10332.0,11932.0,10769.0,11318.0,11761.0,12149.0,12332.0,12594.0,13269.0,13661.0
2013-10-24,16932.0,14357.0,12365.0,10440.0,10240.0,,14551.0,10428.0,12382.0,10299.0,11874.0,10749.0,11245.0,11769.0,12107.0,12307.0,12590.0,13269.0,13657.0
2013-10-25,16944.0,14699.0,12603.0,10619.0,10403.0,,14749.0,10540.0,12603.0,10474.0,12040.0,10886.0,11414.0,11899.0,12194.0,12336.0,12628.0,13282.0,13665.0
2013-10-28,16776.0,14096.0,11836.0,10316.0,10126.0,,14236.0,10216.0,12296.0,10251.0,11816.0,10766.0,11145.0,11711.0,12092.0,12272.0,12576.0,13246.0,13636.0
2013-10-29,16711.0,13436.0,11349.0,10044.0,9928.0,,13832.0,9974.0,11986.0,10069.0,11669.0,10653.0,10925.0,11644.0,12019.0,12253.0,12561.0,13244.0,13619.0
2013-10-30,16821.0,13616.0,11531.0,10426.0,10226.0,,13989.0,10371.0,12331.0,10346.0,11921.0,10756.0,11242.0,11751.0,12101.0,12201.0,12651.0,13251.0,13626.0
2013-10-31,13994.0,11832.0,10653.0,10378.0,10632.0,,12913.0,10554.0,12611.0,10644.0,12240.0,10944.0,11512.0,11949.0,12224.0,12386.0,12732.0,13253.0,13615.0
2013-11-01,14069.0,12024.0,10753.0,10461.0,10694.0,,13046.0,10636.0,12640.0,10749.0,12332.0,10961.0,11589.0,11982.0,12244.0,12428.0,12736.0,13286.0,13615.0
2013-11-04,14574.0,12607.0,11149.0,10844.0,11074.0,,13590.0,11022.0,12982.0,10953.0,12540.0,11061.0,11874.0,12111.0,12315.0,12478.0,12790.0,13322.0,13635.0
2013-11-05,14603.0,12557.0,11003.0,10686.0,10949.0,,13580.0,10879.0,12744.0,10874.0,12478.0,10994.0,11744.0,12061.0,12278.0,12461.0,12782.0,13278.0,13603.0
2013-11-06,13974.0,11944.0,10503.0,10194.0,10507.0,,12959.0,10401.0,12324.0,10619.0,12319.0,10794.0,11416.0,11932.0,12169.0,12386.0,12694.0,13253.0,13569.0
2013-11-07,13966.0,12041.0,10506.0,10231.0,10611.0,,13004.0,10449.0,12346.0,10681.0,12356.0,10816.0,11458.0,11936.0,12166.0,12356.0,12636.0,13256.0,13586.0
2013-11-08,13915.0,12232.0,10615.0,10344.0,10840.0,,13074.0,10600.0,12569.0,10778.0,12486.0,10869.0,11608.0,12028.0,12190.0,12353.0,12628.0,13261.0,13586.0
2013-11-11,13390.0,11878.0,10419.0,10303.0,10794.0,,12634.0,10505.0,12474.0,10711.0,12353.0,10815.0,11511.0,12003.0,12199.0,12344.0,12611.0,13261.0,13586.0
2013-11-12,13176.0,11816.0,10391.0,10321.0,10866.0,,12496.0,10526.0,12571.0,10696.0,12346.0,10836.0,11535.0,12016.0,12216.0,12356.0,12606.0,13266.0,13586.0
2013-11-13,12957.0,11340.0,10261.0,10228.0,10757.0,,12149.0,10415.0,12432.0,10682.0,12307.0,10824.0,11459.0,12019.0,12219.0,12357.0,12611.0,13269.0,13586.0
2013-11-14,12544.0,10907.0,10169.0,10144.0,10715.0,,11726.0,10343.0,12299.0,10665.0,12236.0,10786.0,11386.0,11882.0,12169.0,12315.0,12603.0,13253.0,13582.0
2013-11-15,12553.0,10982.0,10186.0,10161.0,10828.0,,11767.0,10392.0,12286.0,10732.0,12286.0,10803.0,11424.0,11886.0,12149.0,12319.0,12603.0,13269.0,13586.0
2013-11-18,12569.0,11049.0,10294.0,10186.0,10965.0,,11809.0,10482.0,12307.0,10778.0,12353.0,10832.0,11480.0,11949.0,12174.0,12303.0,12603.0,13278.0,13586.0
2013-11-19,12832.0,11357.0,10478.0,10378.0,11161.0,,12094.0,10672.0,12524.0,10911.0,12465.0,10886.0,11643.0,12057.0,12186.0,12307.0,12611.0,13290.0,13590.0
2013-11-20,13065.0,12053.0,11103.0,10865.0,11515.0,,12559.0,11161.0,13057.0,11215.0,12849.0,11069.0,12070.0,12324.0,12349.0,12357.0,12565.0,13294.0,13599.0
2013-11-21,12957.0,11936.0,10919.0,10765.0,11294.0,,12446.0,10993.0,12932.0,11094.0,12740.0,11003.0,11940.0,12278.0,12324.0,12324.0,12565.0,13282.0,13586.0
2013-11-22,13178.0,12532.0,11403.0,11228.0,11918.0,,12855.0,11516.0,13374.0,11369.0,12899.0,11132.0,12289.0,12353.0,12359.0,12336.0,12599.0,13315.0,13603.0
2013-11-25,13265.0,13186.0,11899.0,11757.0,12328.0,,13226.0,11994.0,13499.0,11607.0,13015.0,11211.0,12529.0,12419.0,12394.0,12353.0,12615.0,13311.0,13603.0
2013-11-26,13261.0,13199.0,11836.0,11815.0,12328.0,,13230.0,11993.0,13449.0,11557.0,13019.0,11211.0,12504.0,12436.0,12436.0,12353.0,12603.0,13303.0,13603.0
2013-11-27,13303.0,14290.0,12519.0,12519.0,13057.0,,13796.0,12699.0,14036.0,12153.0,13653.0,11511.0,13135.0,12932.0,12807.0,12490.0,12711.0,13394.0,13669.0
2013-11-28,13426.0,14426.0,12556.0,12531.0,12991.0,,13926.0,12693.0,13941.0,12141.0,13446.0,11436.0,13055.0,12816.0,12741.0,12441.0,12686.0,13356.0,13646.0
2013-11-29,14561.0,12549.0,12524.0,12949.0,13336.0,,14561.0,12674.0,13899.0,12074.0,13342.0,11430.0,12997.0,12880.0,12749.0,12430.0,12661.0,13324.0,13617.0
2013-12-02,14840.0,12690.0,12557.0,12969.0,13574.0,,14840.0,12739.0,14069.0,12190.0,13419.0,11478.0,13104.0,13015.0,12857.0,12444.0,12678.0,13303.0,13586.0
2013-12-03,15057.0,12740.0,12511.0,13009.0,13811.0,,15057.0,12753.0,14090.0,12136.0,13374.0,11495.0,13088.0,12907.0,12811.0,12453.0,12636.0,13224.0,13553.0
2013-12-04,15482.0,12961.0,12490.0,13169.0,13903.0,,15482.0,12874.0,14257.0,12224.0,13374.0,11494.0,13182.0,12940.0,12836.0,12449.0,12615.0,13194.0,13544.0
2013-12-05,16306.0,13476.0,12766.0,13476.0,14236.0,,16306.0,13239.0,14636.0,12341.0,13281.0,11506.0,13374.0,13051.0,12866.0,12431.0,12571.0,13146.0,13516.0
2013-12-06,16999.0,13849.0,12961.0,13911.0,14686.0,,16999.0,13574.0,14974.0,12449.0,13361.0,11524.0,13589.0,13136.0,12886.0,12461.0,12586.0,13124.0,13499.0
2013-12-09,16911.0,14290.0,13324.0,14124.0,14869.0,,16911.0,13912.0,15207.0,12582.0,13590.0,11553.0,13823.0,13244.0,12957.0,12511.0,12607.0,13028.0,13511.0
2013-12-10,17278.0,14503.0,13461.0,14194.0,14978.0,,17278.0,14053.0,15394.0,12632.0,13615.0,11611.0,13923.0,13269.0,12961.0,12532.0,12640.0,12986.0,13536.0
2013-12-11,17166.0,14276.0,13306.0,13981.0,14836.0,,17166.0,13854.0,15136.0,12416.0,13506.0,11736.0,13728.0,13136.0,12881.0,12496.0,12621.0,12991.0,13506.0
2013-12-12,16894.0,13915.0,12899.0,13324.0,14319.0,,16894.0,13379.0,14411.0,11936.0,13074.0,11628.0,13200.0,12915.0,12753.0,12419.0,12574.0,12982.0,13486.0
2013-12-13,16871.0,13806.0,12796.0,13166.0,14176.0,,16871.0,13256.0,14311.0,11861.0,13031.0,11596.0,13115.0,12846.0,12741.0,12416.0,12571.0,12971.0,13456.0
2013-12-16,16749.0,12919.0,12290.0,12724.0,13844.0,,16749.0,12644.0,13924.0,11611.0,12819.0,11511.0,12749.0,12719.0,12624.0,12386.0,12557.0,12957.0,13453.0
2013-12-17,16819.0,13419.0,12524.0,12957.0,14078.0,,16819.0,12967.0,14199.0,11828.0,12940.0,11678.0,12983.0,12736.0,12590.0,12399.0,12569.0,12990.0,13461.0
2013-12-18,16786.0,13606.0,12616.0,13251.0,14206.0,,16786.0,13158.0,14381.0,11916.0,13116.0,11796.0,13143.0,12781.0,12641.0,12401.0,12576.0,13021.0,13486.0
2013-12-19,16786.0,14157.0,13115.0,13753.0,14536.0,,16786.0,13675.0,14874.0,12290.0,13682.0,12028.0,13630.0,12994.0,12790.0,12524.0,12636.0,13074.0,13528.0
2013-12-20,16766.0,15596.0,14216.0,14986.0,15336.0,,16766.0,14933.0,15936.0,12896.0,14456.0,12406.0,14555.0,13506.0,13181.0,12726.0,12785.0,13172.0,13601.0
2013-12-23,16682.0,15511.0,14094.0,14899.0,15294.0,,16682.0,14835.0,15711.0,12857.0,14507.0,12411.0,14477.0,13494.0,13069.0,12678.0,12765.0,13149.0,13578.0
2013-12-24,15382.0,14094.0,14853.0,15319.0,15386.0,,14776.0,15603.0,12811.0,14511.0,12378.0,14094.0,13444.0,13111.0,12653.0,12736.0,13111.0,13544.0,13603.0
2014-01-02,14511.0,13682.0,14632.0,15053.0,15169.0,,14275.0,15194.0,12640.0,14340.0,12311.0,13911.0,13315.0,13069.0,12578.0,12715.0,12990.0,13486.0,13561.0
2014-01-03,13831.0,13281.0,14096.0,14736.0,14866.0,,13736.0,14776.0,12266.0,14086.0,12146.0,13676.0,13116.0,12936.0,12526.0,12676.0,13011.0,13446.0,13506.0
2014-01-06,13751.0,13281.0,14041.0,14716.0,14836.0,,13691.0,14806.0,12271.0,14061.0,12156.0,13656.0,13111.0,12916.0,12516.0,12671.0,13011.0,13436.0,13491.0
2014-01-07,13896.0,13396.0,14446.0,14906.0,15086.0,,13913.0,15081.0,12401.0,14291.0,12326.0,13726.0,13291.0,12986.0,12556.0,12741.0,12996.0,13356.0,13441.0
2014-01-08,13953.0,13432.0,14669.0,15061.0,15244.0,,14018.0,15211.0,12499.0,14444.0,12436.0,13786.0,13386.0,13003.0,12574.0,12728.0,12969.0,13311.0,13411.0
2014-01-09,14024.0,13732.0,15061.0,15315.0,15499.0,,14272.0,15453.0,12794.0,14674.0,12603.0,13903.0,13569.0,13061.0,12607.0,12740.0,12994.0,13311.0,13386.0
2014-01-10,14121.0,13941.0,15261.0,15466.0,15646.0,,14441.0,15571.0,13121.0,14891.0,12766.0,13976.0,13761.0,13166.0,12646.0,12766.0,13016.0,13306.0,13386.0
2014-01-13,14190.0,14269.0,15632.0,15711.0,15936.0,,14697.0,15844.0,13369.0,15040.0,12919.0,14103.0,13903.0,13299.0,12707.0,12774.0,13028.0,13307.0,13386.0
2014-01-14,14219.0,14790.0,16103.0,16194.0,16378.0,,15037.0,16232.0,14174.0,15403.0,13211.0,14394.0,14249.0,13557.0,12865.0,12782.0,13061.0,13319.0,13394.0
2014-01-15,14169.0,14869.0,16174.0,16269.0,16344.0,,15071.0,16249.0,14219.0,15507.0,13303.0,14461.0,14324.0,13628.0,12890.0,12740.0,13019.0,13274.0,13357.0
2014-01-16,14256.0,15256.0,16536.0,16716.0,16636.0,,15349.0,16686.0,14626.0,16016.0,13696.0,14816.0,14651.0,13761.0,13016.0,12786.0,13061.0,13336.0,13426.0
2014-01-17,14101.0,14736.0,16286.0,16671.0,16566.0,,15041.0,16531.0,14437.0,15801.0,13726.0,14786.0,14506.0,13676.0,13001.0,12751.0,13036.0,13316.0,13430.0
2014-01-20,13986.0,13946.0,15601.0,16066.0,15846.0,,14511.0,15756.0,13791.0,15291.0,13386.0,14496.0,14151.0,13451.0,12831.0,12646.0,12961.0,13241.0,13356.0
2014-01-21,13856.0,13421.0,14991.0,15626.0,15476.0,,14089.0,15366.0,13431.0,14946.0,13246.0,14336.0,13951.0,13376.0,12716.0,12556.0,12886.0,13156.0,13296.0
2014-01-22,13819.0,13203.0,15086.0,15636.0,15478.0,,14036.0,15365.0,13449.0,15099.0,13286.0,14344.0,14007.0,13328.0,12694.0,12561.0,12869.0,13144.0,13294.0
2014-01-23,13649.0,13024.0,15057.0,15744.0,15544.0,,13910.0,15536.0,13499.0,15324.0,13386.0,14361.0,14003.0,13336.0,12765.0,12607.0,12861.0,13153.0,13311.0
2014-01-24,13736.0,13099.0,15315.0,15928.0,15644.0,,14050.0,15744.0,13694.0,15574.0,13519.0,14494.0,14119.0,13453.0,12840.0,12636.0,12882.0,13186.0,13336.0
2014-01-27,13682.0,12969.0,15328.0,15953.0,15578.0,,13993.0,15619.0,13657.0,15594.0,13536.0,14536.0,14144.0,13469.0,12853.0,12628.0,12878.0,13186.0,13336.0
2014-01-28,13640.0,12836.0,15461.0,16153.0,15669.0,,13979.0,15803.0,13769.0,15778.0,13669.0,14711.0,14328.0,13540.0,12928.0,12649.0,12886.0,13186.0,13336.0
2014-01-29,13632.0,13036.0,15828.0,16619.0,16069.0,,14165.0,16244.0,14261.0,16228.0,13878.0,14978.0,14619.0,13719.0,13065.0,12744.0,12961.0,13228.0,13386.0
2014-01-30,13599.0,12611.0,15244.0,16144.0,15786.0,,13818.0,15728.0,13986.0,15940.0,13711.0,14836.0,14519.0,13653.0,13082.0,12719.0,12936.0,13186.0,13361.0
2014-01-31,12590.0,15228.0,16253.0,15994.0,15386.0,,13909.0,15878.0,14015.0,16074.0,13769.0,14903.0,14578.0,13657.0,13111.0,12736.0,12969.0,13211.0,13382.0
2014-02-03,12406.0,14936.0,16006.0,15826.0,15246.0,,13671.0,15693.0,13881.0,15996.0,13746.0,14896.0,14556.0,13616.0,13111.0,12736.0,12966.0,13186.0,13371.0
2014-02-04,12190.0,14761.0,15811.0,15644.0,15028.0,,13476.0,15494.0,13853.0,15894.0,13715.0,14869.0,14561.0,13590.0,13090.0,12715.0,12965.0,13186.0,13374.0
2014-02-05,12432.0,15219.0,16211.0,15878.0,15291.0,,13826.0,15793.0,14161.0,16124.0,13851.0,15011.0,14786.0,13774.0,13178.0,12769.0,13019.0,13228.0,13415.0
2014-02-06,12436.0,15099.0,16115.0,15753.0,15149.0,,13767.0,15672.0,14194.0,16161.0,13869.0,15053.0,14915.0,13878.0,13199.0,12786.0,13028.0,13211.0,13403.0
2014-02-07,12269.0,14928.0,16061.0,15719.0,15061.0,,13599.0,15614.0,14149.0,16186.0,13886.0,15094.0,14928.0,13911.0,13194.0,12761.0,13019.0,13203.0,13390.0
2014-02-10,12324.0,15165.0,16365.0,15903.0,15228.0,,13744.0,15832.0,14386.0,16453.0,14132.0,15369.0,15236.0,14249.0,13332.0,12782.0,13019.0,13219.0,13388.0
2014-02-11,12328.0,15036.0,16136.0,15857.0,15161.0,,13682.0,15718.0,14449.0,16490.0,14144.0,15394.0,15269.0,14261.0,13324.0,12790.0,13003.0,13211.0,13394.0
2014-02-12,12378.0,14657.0,15928.0,15694.0,14899.0,,13517.0,15507.0,14336.0,16361.0,14094.0,15361.0,15207.0,14244.0,13265.0,12749.0,12961.0,13178.0,13378.0
2014-02-13,12156.0,14226.0,15486.0,15346.0,14631.0,,13191.0,15154.0,14121.0,16171.0,14046.0,15336.0,15136.0,14216.0,13231.0,12691.0,12916.0,13136.0,13366.0
2014-02-14,12181.0,14351.0,15676.0,15546.0,14866.0,,13266.0,15363.0,14261.0,16276.0,14166.0,15446.0,15221.0,14276.0,13246.0,12711.0,12926.0,13146.0,13386.0
2014-02-17,12041.0,13906.0,15391.0,15406.0,14691.0,,12974.0,15163.0,14256.0,16241.0,14161.0,15476.0,15211.0,14236.0,13226.0,12676.0,12916.0,13126.0,13376.0
2014-02-18,12053.0,14111.0,15557.0,15661.0,14778.0,,13082.0,15332.0,14444.0,16419.0,14244.0,15611.0,15282.0,14303.0,13236.0,12694.0,12919.0,13128.0,13386.0
2014-02-19,11978.0,14044.0,15690.0,15890.0,14944.0,,13011.0,15508.0,14682.0,16690.0,14411.0,15736.0,15499.0,14390.0,13349.0,12753.0,12961.0,13186.0,13436.0
2014-02-20,11816.0,13846.0,15536.0,15801.0,14916.0,,12831.0,15418.0,14611.0,16651.0,14466.0,15886.0,15526.0,14441.0,13391.0,12786.0,13001.0,13246.0,13476.0
2014-02-21,11676.0,13766.0,15546.0,15826.0,14941.0,,12721.0,15438.0,14681.0,16686.0,14516.0,15966.0,15596.0,14441.0,13406.0,12810.0,13036.0,13276.0,13500.0
2014-02-24,11561.0,12836.0,14928.0,15311.0,14528.0,,12199.0,14922.0,14169.0,16186.0,14244.0,15728.0,15265.0,14299.0,13303.0,12765.0,13015.0,13278.0,13486.0
2014-02-25,11474.0,12436.0,15015.0,15474.0,14765.0,,11955.0,15085.0,14315.0,16319.0,14361.0,15828.0,15365.0,14319.0,13344.0,12844.0,13078.0,13311.0,13511.0
2014-02-26,11478.0,12332.0,15028.0,15478.0,14736.0,,11905.0,15081.0,14528.0,16528.0,14461.0,15894.0,15461.0,14415.0,13369.0,12894.0,13119.0,13328.0,13519.0
2014-02-27,11486.0,12224.0,14919.0,15482.0,14849.0,,11855.0,15083.0,14540.0,16528.0,14499.0,15944.0,15474.0,14424.0,13361.0,12903.0,13119.0,13336.0,13528.0
2014-02-28,11946.0,14626.0,15211.0,14701.0,14426.0,,11946.0,14846.0,14531.0,16531.0,14456.0,15926.0,15356.0,14386.0,13336.0,12886.0,13126.0,13326.0,13536.0
2014-03-03,11886.0,14549.0,15232.0,14778.0,14419.0,,11886.0,14853.0,14507.0,16519.0,14478.0,15965.0,15340.0,14411.0,13336.0,12903.0,13136.0,13336.0,13544.0
2014-03-04,11753.0,14336.0,15319.0,14978.0,14436.0,,11753.0,14878.0,14469.0,16590.0,14519.0,15986.0,15399.0,14436.0,13369.0,12907.0,13153.0,13353.0,13553.0
2014-03-05,11511.0,14640.0,15657.0,15465.0,14661.0,,11511.0,15254.0,14711.0,16749.0,14569.0,16144.0,15561.0,14553.0,13444.0,12969.0,13199.0,13386.0,13574.0
2014-03-06,11828.0,14986.0,16236.0,16036.0,15053.0,,11828.0,15753.0,15069.0,17069.0,14769.0,16369.0,15811.0,14661.0,13519.0,13003.0,13219.0,13403.0,13582.0
