Date,P5TC,P1A,P2A,P3A,P4,P5,P6,P7,P8
2022-11-23,13180.0,12905.0,21309.0,10918.0,9370.0,10531.0,13855.0,22811.0,15844.0
2022-11-24,13195.0,13335.0,21659.0,10583.0,9003.0,10167.0,13832.0,23110.0,15484.0
2022-11-25,13310.0,13945.0,22000.0,10357.0,8675.0,9822.0,13891.0,23485.0,15813.0
2022-11-28,13468.0,14385.0,22214.0,10321.0,8569.0,9761.0,14045.0,23271.0,15557.0
2022-11-29,13718.0,14840.0,22509.0,10564.0,8594.0,9717.0,14188.0,24038.0,16245.0
2022-11-30,14112.0,15285.0,23000.0,10993.0,8688.0,9772.0,14580.0,23907.0,15783.0
2022-12-01,14422.0,15610.0,23232.0,11348.0,8819.0,9933.0,14925.0,24077.0,16220.0
2022-12-02,14564.0,15755.0,23309.0,11496.0,8865.0,10153.0,15112.0,23791.0,16369.0
2022-12-05,14741.0,16010.0,23427.0,11678.0,9146.0,10233.0,15205.0,23876.0,16670.0
2022-12-06,14912.0,16130.0,23668.0,11796.0,9272.0,10561.0,15455.0,23902.0,16808.0
2022-12-07,14935.0,16245.0,23686.0,11748.0,9266.0,10761.0,15473.0,24410.0,17121.0
2022-12-08,14950.0,16620.0,23682.0,11588.0,9231.0,10772.0,15355.0,24918.0,17482.0
2022-12-09,14927.0,16925.0,23691.0,11457.0,9178.0,10722.0,15150.0,25053.0,17323.0
2022-12-12,14789.0,16955.0,23541.0,11326.0,9066.0,10711.0,14859.0,24832.0,17397.0
2022-12-13,14700.0,16980.0,23673.0,11232.0,8973.0,10772.0,14609.0,25265.0,17528.0
2022-12-14,14786.0,17630.0,24314.0,11068.0,8728.0,10833.0,14359.0,25246.0,17062.0
2022-12-15,14924.0,18525.0,24655.0,10958.0,8559.0,10817.0,14105.0,25124.0,16480.0
2022-12-16,14869.0,18730.0,24759.0,10807.0,8414.0,10792.0,13891.0,25026.0,16107.0
2022-12-19,14808.0,18715.0,24745.0,10723.0,8403.0,10831.0,13778.0,25457.0,16335.0
2022-12-20,14595.0,18195.0,24445.0,10643.0,8340.0,10922.0,13691.0,24886.0,15867.0
2022-12-21,14378.0,17825.0,24059.0,10547.0,8222.0,10978.0,13522.0,24803.0,15864.0
2022-12-22,14070.0,17200.0,23568.0,10401.0,8153.0,10978.0,13327.0,24323.0,15462.0
2022-12-23,13813.0,16570.0,23195.0,10277.0,8028.0,10889.0,13264.0,23999.0,15320.0
2023-01-03,12944.0,15200.0,22150.0,9664.0,7681.0,9513.0,12482.0,22689.0,13733.0
2023-01-04,12400.0,14555.0,21532.0,9190.0,7136.0,8772.0,11991.0,22473.0,13373.0
2023-01-05,11986.0,14020.0,21218.0,8652.0,6754.0,8072.0,11736.0,22645.0,13467.0
2023-01-06,11693.0,13480.0,20865.0,8375.0,6519.0,7494.0,11635.0,22307.0,13284.0
2023-01-09,11252.0,12720.0,20586.0,8045.0,5813.0,6941.0,11402.0,22162.0,13272.0
2023-01-10,10705.0,11720.0,20005.0,7693.0,5269.0,6536.0,11082.0,21651.0,13008.0
2023-01-11,10137.0,10635.0,19459.0,7356.0,4641.0,6156.0,10764.0,21287.0,12723.0
2023-01-12,9757.0,9885.0,18950.0,6993.0,4275.0,5392.0,10716.0,20738.0,12241.0
2023-01-13,9618.0,9405.0,18545.0,6763.0,4054.0,4967.0,11055.0,20282.0,12060.0
2023-01-16,9636.0,9145.0,18277.0,6708.0,4019.0,4736.0,11477.0,19996.0,11939.0
2023-01-17,9699.0,8810.0,18105.0,6931.0,3996.0,4764.0,11845.0,19965.0,12188.0
2023-01-18,9672.0,8410.0,18200.0,7094.0,4005.0,5042.0,11918.0,19819.0,12096.0
2023-01-19,9641.0,8285.0,18273.0,7312.0,4056.0,5639.0,11695.0,19751.0,11943.0
2023-01-20,9544.0,8060.0,18250.0,7450.0,4084.0,5981.0,11445.0,19911.0,11930.0
2023-01-23,9428.0,7915.0,18059.0,7455.0,4075.0,,11241.0,19497.0,11665.0
2023-01-24,9313.0,7750.0,17795.0,7459.0,4071.0,,11082.0,19253.0,11422.0
2023-01-25,9318.0,7690.0,17868.0,7534.0,4086.0,5989.0,11055.0,19306.0,11473.0
2023-01-26,9409.0,7690.0,18068.0,7660.0,4105.0,6238.0,11182.0,19397.0,11653.0
2023-01-27,9487.0,7700.0,18127.0,7837.0,4138.0,6669.0,11255.0,19280.0,11517.0
2023-01-30,9543.0,7735.0,18168.0,8049.0,4178.0,7022.0,11209.0,19427.0,11589.0
2023-01-31,9464.0,7605.0,18023.0,8288.0,4226.0,7200.0,10886.0,19314.0,11427.0
2023-02-01,9262.0,7240.0,17700.0,8603.0,4280.0,7033.0,10345.0,18799.0,11155.0
2023-02-02,8894.0,6625.0,17136.0,8775.0,4214.0,6869.0,9695.0,18244.0,10707.0
2023-02-03,8456.0,6100.0,16473.0,8665.0,4098.0,6528.0,9027.0,18069.0,10577.0
2023-02-06,8159.0,5835.0,15909.0,8489.0,3963.0,6350.0,8636.0,17855.0,10153.0
2023-02-07,7806.0,5440.0,15318.0,8227.0,3840.0,6161.0,8245.0,17564.0,9735.0
2023-02-08,7704.0,5140.0,14991.0,8178.0,3803.0,5989.0,8318.0,16966.0,9314.0
2023-02-09,7745.0,5025.0,14955.0,8157.0,3824.0,6011.0,8573.0,16700.0,9350.0
2023-02-10,7779.0,4925.0,14841.0,8143.0,3836.0,6072.0,8815.0,16667.0,9504.0
2023-02-13,7764.0,4830.0,14764.0,8098.0,3818.0,6144.0,8914.0,16441.0,9430.0
2023-02-14,7631.0,4663.0,14618.0,7954.0,3754.0,6192.0,8797.0,16381.0,9502.0
2023-02-15,7473.0,4530.0,14541.0,7785.0,3708.0,6231.0,8565.0,16127.0,9339.0
2023-02-16,7358.0,4495.0,14418.0,7657.0,3675.0,6428.0,8368.0,15913.0,9290.0
2023-02-17,7302.0,4470.0,14359.0,7593.0,3644.0,6722.0,8286.0,15660.0,9221.0
2023-02-20,7277.0,4458.0,14341.0,7562.0,3629.0,6956.0,8250.0,15764.0,9579.0
2023-02-21,7585.0,4693.0,14564.0,7889.0,3729.0,7369.0,8700.0,15949.0,9987.0
2023-02-22,8557.0,5975.0,15614.0,8625.0,3983.0,8100.0,9823.0,16831.0,10984.0
2023-02-23,10520.0,8150.0,18409.0,9912.0,4410.0,9506.0,12409.0,18782.0,13375.0
2023-02-24,11439.0,9300.0,19545.0,10633.0,5225.0,10486.0,13264.0,19253.0,14070.0
2023-02-27,11853.0,9883.0,19889.0,11133.0,5641.0,11139.0,13487.0,19557.0,14416.0
2023-02-28,12785.0,10525.0,20436.0,12350.0,6365.0,11733.0,14620.0,20102.0,15373.0
2023-03-01,13634.0,11225.0,21064.0,13682.0,7043.0,12850.0,15323.0,20220.0,16031.0
2023-03-02,14006.0,11875.0,21373.0,14107.0,7455.0,13283.0,15425.0,20443.0,16315.0
2023-03-03,14087.0,12090.0,21432.0,14281.0,7654.0,13375.0,15286.0,20376.0,16239.0
2023-03-06,14240.0,12210.0,21473.0,14458.0,7949.0,13639.0,15436.0,20372.0,16192.0
2023-03-07,14219.0,12220.0,21436.0,14590.0,8173.0,14011.0,15186.0,20159.0,16232.0
2023-03-08,14325.0,12165.0,21491.0,14940.0,8588.0,14369.0,15136.0,20363.0,16312.0
2023-03-09,14617.0,12115.0,21768.0,15620.0,9180.0,15000.0,15295.0,20985.0,16827.0
2023-03-10,14884.0,12225.0,21936.0,16127.0,9523.0,15772.0,15500.0,21111.0,16955.0
2023-03-13,15121.0,12475.0,22255.0,16383.0,9775.0,16206.0,15677.0,21436.0,17136.0
2023-03-14,15685.0,13020.0,23055.0,16839.0,10069.0,16944.0,16361.0,21887.0,17774.0
2023-03-15,15912.0,13495.0,23477.0,16931.0,10135.0,17783.0,16482.0,22174.0,17609.0
2023-03-16,15716.0,13420.0,23423.0,16553.0,10009.0,17658.0,16264.0,23093.0,18262.0
2023-03-17,15509.0,13343.0,23277.0,16208.0,9869.0,17008.0,16023.0,22566.0,17723.0
2023-03-20,15270.0,13140.0,23045.0,15852.0,9709.0,16622.0,15823.0,22400.0,17465.0
2023-03-21,14919.0,12860.0,22745.0,15259.0,9508.0,15834.0,15545.0,22284.0,17248.0
2023-03-22,14454.0,12445.0,22357.0,14704.0,9163.0,15067.0,15049.0,21505.0,16664.0
2023-03-23,14260.0,12245.0,22109.0,14382.0,9060.0,14400.0,14955.0,21202.0,16493.0
2023-03-24,14149.0,12145.0,21959.0,14180.0,8963.0,14217.0,14919.0,21098.0,16434.0
2023-03-27,14085.0,12038.0,21832.0,14104.0,8913.0,14217.0,14918.0,21348.0,16689.0
2023-03-28,14051.0,11925.0,21741.0,13992.0,8879.0,14328.0,15032.0,21028.0,16591.0
2023-03-29,14386.0,11955.0,21900.0,14057.0,8841.0,14164.0,16030.0,20949.0,17183.0
2023-03-30,14622.0,12075.0,22205.0,14257.0,8885.0,14008.0,16432.0,21178.0,17593.0
2023-03-31,14718.0,12160.0,22395.0,14298.0,8916.0,13783.0,16573.0,21201.0,17617.0
2023-04-03,14972.0,12540.0,23177.0,14325.0,8963.0,13636.0,16805.0,21632.0,18098.0
2023-04-04,15517.0,13380.0,24320.0,14458.0,9003.0,13650.0,17418.0,22185.0,18501.0
2023-04-05,16314.0,14700.0,25768.0,14772.0,9188.0,13944.0,18168.0,23224.0,19492.0
2023-04-06,16661.0,15233.0,26465.0,14904.0,9260.0,14150.0,18513.0,23995.0,19869.0
2023-04-10,,,,,,14194.0,,,
2023-04-11,16669.0,15395.0,26545.0,14804.0,9238.0,14214.0,18470.0,24284.0,19611.0
2023-04-12,16312.0,15040.0,26200.0,14550.0,9125.0,14050.0,17941.0,23914.0,18953.0
2023-04-13,15724.0,14530.0,25609.0,14175.0,8910.0,13850.0,16986.0,23324.0,17859.0
2023-04-14,15317.0,14135.0,25035.0,13911.0,8698.0,13544.0,16440.0,23050.0,17445.0
2023-04-17,15076.0,13880.0,24905.0,13741.0,8580.0,13381.0,16075.0,22690.0,17199.0
2023-04-18,14796.0,13510.0,24605.0,13500.0,8400.0,13156.0,15809.0,22592.0,17092.0
2023-04-19,14910.0,13585.0,24641.0,13548.0,8313.0,13006.0,16105.0,22676.0,17524.0
2023-04-20,15094.0,13825.0,24827.0,13648.0,8301.0,13389.0,16377.0,23009.0,17727.0
2023-04-21,15225.0,14000.0,24991.0,13769.0,8321.0,13611.0,16505.0,23513.0,18081.0
2023-04-24,15186.0,13885.0,24907.0,13798.0,8298.0,13733.0,16482.0,23422.0,17932.0
2023-04-25,15001.0,13525.0,24582.0,13742.0,8200.0,13767.0,16355.0,23053.0,17683.0
2023-04-26,14761.0,13245.0,24236.0,13538.0,7941.0,13706.0,16159.0,23090.0,17596.0
2023-04-27,14506.0,12875.0,23950.0,13321.0,7699.0,13656.0,15973.0,22813.0,17349.0
2023-04-28,14274.0,12670.0,23545.0,13073.0,7488.0,13453.0,15782.0,22785.0,17369.0
2023-05-02,14066.0,12435.0,23245.0,12889.0,7291.0,13381.0,15605.0,22443.0,16843.0
2023-05-03,13862.0,12270.0,22982.0,12657.0,7179.0,13029.0,15380.0,22279.0,16596.0
2023-05-04,13630.0,11955.0,22895.0,12382.0,7066.0,12716.0,15164.0,22597.0,16660.0
2023-05-05,13512.0,11775.0,22741.0,12250.0,7036.0,12381.0,15095.0,22566.0,16559.0
2023-05-08,,,,,,12217.0,,,
2023-05-09,13450.0,11830.0,22632.0,12138.0,6930.0,11861.0,15007.0,21792.0,16091.0
2023-05-10,13333.0,11815.0,22586.0,12021.0,6691.0,11500.0,14821.0,22019.0,16153.0
2023-05-11,13009.0,11605.0,22404.0,11658.0,6081.0,11131.0,14482.0,21519.0,15769.0
2023-05-12,12619.0,11295.0,22055.0,11233.0,5504.0,10828.0,14105.0,21173.0,15309.0
2023-05-15,12291.0,11050.0,21709.0,10786.0,5184.0,10550.0,13809.0,20932.0,14828.0
2023-05-16,11828.0,10630.0,21032.0,10307.0,4898.0,10156.0,13336.0,20423.0,14220.0
2023-05-17,11343.0,10094.0,20270.0,9845.0,4536.0,9514.0,12925.0,20031.0,13778.0
2023-05-18,11112.0,9800.0,19875.0,9588.0,4357.0,8844.0,12805.0,19597.0,13314.0
2023-05-19,11001.0,9660.0,19586.0,9410.0,4269.0,8625.0,12827.0,19535.0,13340.0
2023-05-22,10982.0,9590.0,19468.0,9354.0,4221.0,8550.0,12923.0,19472.0,13495.0
2023-05-23,10911.0,9465.0,19350.0,9298.0,4156.0,8461.0,12898.0,19422.0,13685.0
2023-05-24,10653.0,9240.0,19159.0,9054.0,4000.0,8233.0,12545.0,19298.0,13519.0
2023-05-25,10272.0,8765.0,18800.0,8825.0,3888.0,7767.0,12018.0,18928.0,12978.0
2023-05-26,10072.0,8485.0,18568.0,8633.0,3779.0,7428.0,11859.0,19061.0,13095.0
2023-05-29,,,,,,7261.0,,,
2023-05-30,9811.0,8180.0,18177.0,8465.0,3685.0,7139.0,11545.0,18755.0,12752.0
2023-05-31,9405.0,7715.0,17645.0,8288.0,3566.0,7039.0,10945.0,18661.0,12259.0
2023-06-01,9270.0,7535.0,17373.0,8262.0,3534.0,7000.0,10766.0,18592.0,12127.0
2023-06-02,9269.0,7535.0,17295.0,8288.0,3391.0,,10814.0,18237.0,11844.0
2023-06-05,9434.0,7675.0,17475.0,8491.0,3386.0,7133.0,11020.0,18270.0,12018.0
2023-06-06,9973.0,8000.0,17918.0,9068.0,3557.0,7553.0,11861.0,18319.0,12616.0
2023-06-07,10252.0,8200.0,18291.0,9448.0,3675.0,8050.0,12145.0,18544.0,12928.0
2023-06-08,10312.0,8250.0,18423.0,9646.0,3694.0,8106.0,12086.0,18399.0,12728.0
2023-06-09,10316.0,8300.0,18523.0,9646.0,3688.0,8044.0,12027.0,18594.0,12814.0
2023-06-12,10295.0,8300.0,18473.0,9658.0,3654.0,8022.0,11975.0,18563.0,12723.0
2023-06-13,10297.0,8245.0,18450.0,9788.0,3691.0,8106.0,11916.0,18879.0,12797.0
2023-06-14,10466.0,8205.0,18473.0,9992.0,3765.0,8467.0,12311.0,18616.0,12896.0
2023-06-15,10658.0,8265.0,18564.0,10268.0,3810.0,9289.0,12625.0,18757.0,13209.0
2023-06-16,10738.0,8275.0,18600.0,10498.0,3869.0,10016.0,12661.0,18642.0,13121.0
2023-06-19,10733.0,8270.0,18614.0,10593.0,3879.0,10467.0,12559.0,18512.0,12826.0
2023-06-20,10568.0,8132.0,18465.0,10558.0,3865.0,10800.0,12209.0,18289.0,12618.0
2023-06-21,10417.0,8065.0,18277.0,10290.0,3814.0,10500.0,12064.0,18315.0,12619.0
2023-06-22,10263.0,7965.0,18032.0,10054.0,3768.0,10113.0,11927.0,17850.0,12435.0
2023-06-23,10139.0,7848.0,17827.0,9898.0,3719.0,9631.0,11827.0,18042.0,12553.0
2023-06-26,10013.0,7683.0,17564.0,9789.0,3675.0,9519.0,11736.0,17945.0,12544.0
2023-06-27,9797.0,7433.0,17236.0,9623.0,3614.0,9494.0,11493.0,17798.0,12376.0
2023-06-28,9526.0,7170.0,16955.0,9398.0,3438.0,9439.0,11148.0,17568.0,12143.0
2023-06-29,9368.0,7005.0,16809.0,9292.0,3375.0,,10918.0,17431.0,11969.0
2023-06-30,9273.0,6915.0,16759.0,9123.0,3329.0,9317.0,10849.0,17481.0,11881.0
2023-07-03,9130.0,6845.0,16677.0,8979.0,3239.0,9192.0,10609.0,17167.0,11680.0
2023-07-04,8891.0,6655.0,16527.0,8707.0,3143.0,8794.0,10277.0,17075.0,11293.0
2023-07-05,8723.0,6565.0,16427.0,8383.0,3053.0,8328.0,10127.0,17019.0,11130.0
2023-07-06,8736.0,6635.0,16527.0,8134.0,2997.0,7922.0,10303.0,17133.0,11276.0
2023-07-07,8852.0,6845.0,16791.0,8019.0,2969.0,7708.0,10532.0,17509.0,11735.0
2023-07-10,8966.0,6975.0,16986.0,8008.0,2962.0,7581.0,10750.0,17336.0,11693.0
2023-07-11,9243.0,7445.0,17545.0,7894.0,2927.0,7436.0,11205.0,17749.0,12187.0
2023-07-12,9774.0,8560.0,18495.0,7813.0,2928.0,7558.0,11795.0,18146.0,12555.0
2023-07-13,9906.0,8980.0,18773.0,7781.0,2926.0,7672.0,11818.0,18298.0,12654.0
2023-07-14,9853.0,9090.0,18830.0,7642.0,2904.0,7628.0,11655.0,18162.0,12567.0
2023-07-17,9756.0,9110.0,18803.0,7542.0,2837.0,7556.0,11430.0,18237.0,12385.0
2023-07-18,9470.0,8754.0,18309.0,7359.0,2763.0,7339.0,11115.0,18017.0,12178.0
2023-07-19,8940.0,7875.0,17400.0,7044.0,2641.0,7061.0,10686.0,17570.0,11703.0
2023-07-20,8503.0,7165.0,16705.0,6804.0,2555.0,6839.0,10282.0,17060.0,11366.0
2023-07-21,8320.0,6885.0,16355.0,6671.0,2530.0,6706.0,10142.0,16901.0,11299.0
2023-07-24,8186.0,6735.0,16152.0,6525.0,2501.0,6617.0,10018.0,16402.0,11096.0
2023-07-25,8054.0,6610.0,15964.0,6292.0,2466.0,6369.0,9950.0,16106.0,10898.0
2023-07-26,8244.0,7020.0,16209.0,6285.0,2447.0,6172.0,10175.0,16164.0,10956.0
2023-07-27,8594.0,7700.0,16768.0,6370.0,2485.0,6144.0,10505.0,16240.0,11126.0
2023-07-28,8774.0,7960.0,17082.0,6433.0,2508.0,6114.0,10723.0,16288.0,11248.0
2023-07-31,8964.0,8210.0,17364.0,6546.0,2535.0,6197.0,10950.0,16433.0,11451.0
2023-08-01,9307.0,8585.0,18005.0,6825.0,2623.0,6389.0,11305.0,16530.0,11622.0
2023-08-02,9741.0,9380.0,18995.0,7077.0,2696.0,6781.0,11525.0,17104.0,12092.0
2023-08-03,10010.0,9950.0,19518.0,7251.0,2756.0,7058.0,11609.0,17373.0,12176.0
2023-08-04,10200.0,10480.0,19815.0,7361.0,2800.0,7203.0,11595.0,17258.0,12210.0
2023-08-07,10373.0,10805.0,20032.0,7640.0,2846.0,7333.0,11580.0,17285.0,12158.0
2023-08-08,10754.0,11235.0,20430.0,8196.0,3174.0,7747.0,11786.0,17775.0,12433.0
2023-08-09,11098.0,11755.0,20809.0,8529.0,3415.0,,12014.0,18249.0,12788.0
2023-08-10,11629.0,12615.0,21277.0,8998.0,3653.0,8106.0,12441.0,18221.0,12961.0
2023-08-11,12037.0,13220.0,21709.0,9450.0,3844.0,8856.0,12714.0,18514.0,13209.0
2023-08-14,12281.0,13550.0,22033.0,9753.0,4019.0,9186.0,12832.0,18868.0,13508.0
2023-08-15,12710.0,14044.0,22489.0,10150.0,4625.0,9844.0,13167.0,19548.0,13925.0
2023-08-16,13374.0,14840.0,23186.0,10638.0,5116.0,10292.0,13914.0,20845.0,14738.0
2023-08-17,13702.0,15350.0,23664.0,10775.0,5394.0,10633.0,14217.0,21531.0,15014.0
2023-08-18,13876.0,15810.0,23900.0,10850.0,5474.0,10683.0,14245.0,21832.0,15056.0
2023-08-21,13872.0,15900.0,24009.0,10742.0,5440.0,10558.0,14223.0,21904.0,15075.0
2023-08-22,13647.0,15810.0,23991.0,10358.0,5381.0,10042.0,13893.0,21986.0,14803.0
2023-08-23,13263.0,15395.0,23641.0,9958.0,5269.0,9400.0,13445.0,22143.0,14612.0
2023-08-24,13106.0,15035.0,23309.0,9747.0,5215.0,9033.0,13528.0,22152.0,14835.0
2023-08-25,13041.0,14720.0,23077.0,9718.0,5225.0,8906.0,13670.0,22061.0,14965.0
2023-08-28,,,,,,8806.0,,,
2023-08-29,13481.0,14787.0,23409.0,10233.0,5431.0,8961.0,14472.0,21983.0,15310.0
2023-08-30,13689.0,14777.0,23364.0,10667.0,5685.0,9472.0,14744.0,21954.0,15640.0
2023-08-31,13526.0,14275.0,22918.0,10842.0,5790.0,9689.0,14586.0,22055.0,15630.0
2023-09-01,13300.0,13820.0,22477.0,10870.0,5855.0,,14314.0,21975.0,15462.0
2023-09-04,13305.0,13605.0,22245.0,11267.0,5998.0,9911.0,14209.0,21283.0,15010.0
2023-09-05,13326.0,13285.0,22186.0,11810.0,6169.0,10728.0,14055.0,21833.0,15051.0
2023-09-06,13192.0,12990.0,22164.0,11963.0,6225.0,11228.0,13717.0,21657.0,14775.0
2023-09-07,13255.0,12980.0,22223.0,12367.0,6387.0,11325.0,13524.0,21798.0,14589.0
2023-09-08,13405.0,13180.0,22627.0,12617.0,6475.0,11469.0,13484.0,21939.0,14572.0
2023-09-11,13570.0,13390.0,23109.0,12818.0,6532.0,11586.0,13513.0,22156.0,14522.0
2023-09-12,14176.0,13825.0,24214.0,13389.0,6741.0,11611.0,14257.0,23347.0,15476.0
2023-09-13,14610.0,14350.0,24982.0,13787.0,6880.0,11978.0,14632.0,23605.0,15709.0
2023-09-14,14781.0,14470.0,25268.0,14025.0,6944.0,12194.0,14786.0,23833.0,15944.0
2023-09-15,14906.0,14585.0,25364.0,14173.0,6979.0,12283.0,14941.0,23778.0,16138.0
2023-09-18,14995.0,14690.0,25473.0,14250.0,7013.0,12406.0,15037.0,23954.0,16563.0
2023-09-19,15238.0,15080.0,25714.0,14393.0,7070.0,12753.0,15306.0,24322.0,16787.0
2023-09-20,15361.0,15400.0,25659.0,14465.0,7078.0,13122.0,15402.0,24252.0,16802.0
2023-09-21,15265.0,15500.0,25500.0,14288.0,7017.0,13303.0,15220.0,24301.0,16686.0
2023-09-22,15164.0,15620.0,25345.0,13994.0,6889.0,13361.0,15122.0,24133.0,16434.0
2023-09-25,15168.0,16015.0,25441.0,13698.0,6744.0,13339.0,15070.0,24400.0,16427.0
2023-09-26,15244.0,16465.0,25777.0,13408.0,6638.0,13336.0,15114.0,24693.0,16546.0
2023-09-27,15399.0,17240.0,25959.0,13150.0,6498.0,13239.0,15186.0,24827.0,16530.0
2023-09-28,15384.0,17550.0,26018.0,12923.0,6300.0,13094.0,15114.0,24463.0,16276.0
2023-09-29,15305.0,17615.0,26018.0,12734.0,6271.0,12856.0,14964.0,24576.0,16384.0
2023-10-02,15159.0,17540.0,25918.0,12591.0,5900.0,12700.0,14814.0,24755.0,16224.0
2023-10-03,14905.0,17225.0,25573.0,12377.0,5671.0,12547.0,14600.0,24971.0,15954.0
2023-10-04,14627.0,16775.0,25118.0,12253.0,5465.0,12500.0,14373.0,24693.0,15068.0
2023-10-05,14329.0,16265.0,24620.0,12142.0,5309.0,12381.0,14116.0,24779.0,15000.0
2023-10-06,14151.0,15930.0,24150.0,12125.0,5245.0,12313.0,13991.0,25000.0,15084.0
2023-10-09,14275.0,15795.0,24077.0,12590.0,5343.0,12772.0,14123.0,24778.0,14947.0
2023-10-10,14504.0,15670.0,23900.0,13242.0,5494.0,14211.0,14455.0,24322.0,14828.0
2023-10-11,14526.0,15375.0,23668.0,13588.0,5606.0,14906.0,14527.0,24156.0,14973.0
2023-10-12,14333.0,14905.0,23250.0,13636.0,5604.0,14914.0,14375.0,24056.0,14881.0
2023-10-13,14104.0,14575.0,22986.0,13425.0,5525.0,14683.0,14175.0,23809.0,14488.0
2023-10-16,13975.0,14445.0,22859.0,13264.0,5431.0,14422.0,14062.0,23291.0,14138.0
2023-10-17,14087.0,15020.0,22936.0,13155.0,5369.0,14111.0,14044.0,23168.0,14035.0
2023-10-18,14568.0,16750.0,23282.0,13006.0,5338.0,13900.0,14223.0,23900.0,14407.0
2023-10-19,14719.0,17230.0,23436.0,12898.0,5319.0,13550.0,14373.0,23829.0,14272.0
2023-10-20,14738.0,17325.0,23541.0,12806.0,5303.0,13283.0,14402.0,23955.0,14470.0
2023-10-23,14746.0,17338.0,23558.0,12832.0,5300.0,13194.0,14391.0,23872.0,14419.0
2023-10-24,14831.0,17240.0,23568.0,12963.0,5309.0,13150.0,14641.0,24027.0,14676.0
2023-10-25,14840.0,16940.0,23482.0,12998.0,5319.0,13094.0,14918.0,24365.0,15017.0
2023-10-26,14652.0,16270.0,23193.0,12886.0,5286.0,13044.0,15050.0,24057.0,14837.0
2023-10-27,14448.0,15820.0,22936.0,12725.0,5213.0,12883.0,14991.0,23847.0,14793.0
2023-10-30,14177.0,15365.0,22709.0,12469.0,5126.0,12728.0,14782.0,23687.0,14520.0
2023-10-31,13803.0,14755.0,22323.0,12238.0,5025.0,12539.0,14400.0,23333.0,14107.0
2023-11-01,13398.0,14280.0,21973.0,12017.0,4923.0,12311.0,13782.0,22869.0,13210.0
2023-11-02,13146.0,14140.0,21802.0,11825.0,4875.0,12067.0,13291.0,22799.0,12988.0
2023-11-03,13034.0,14190.0,21905.0,11650.0,4810.0,11831.0,13009.0,22837.0,12935.0
2023-11-06,13029.0,14340.0,22036.0,11575.0,4756.0,11739.0,12905.0,22911.0,12867.0
2023-11-07,13078.0,14515.0,22168.0,11498.0,4699.0,11600.0,12959.0,22852.0,12534.0
2023-11-08,13231.0,14790.0,22318.0,11425.0,4678.0,11439.0,13259.0,23313.0,13153.0
2023-11-09,13501.0,15355.0,22559.0,11500.0,4678.0,11417.0,13545.0,23730.0,13420.0
2023-11-10,13773.0,15975.0,22759.0,11667.0,4738.0,11517.0,13709.0,23787.0,13573.0
2023-11-13,13934.0,16310.0,22936.0,11772.0,4798.0,,13800.0,23851.0,13704.0
2023-11-14,14464.0,17640.0,23416.0,12154.0,4919.0,12156.0,13941.0,23903.0,13550.0
2023-11-15,15241.0,19350.0,24027.0,12756.0,5229.0,12956.0,14295.0,24189.0,13809.0
2023-11-16,16196.0,21500.0,24795.0,13388.0,5541.0,13333.0,14800.0,24987.0,14562.0
2023-11-17,16868.0,22975.0,26045.0,13704.0,5731.0,13628.0,15068.0,25918.0,15370.0
2023-11-20,17235.0,23670.0,27045.0,13821.0,5829.0,13711.0,15250.0,26255.0,15410.0
2023-11-21,17722.0,24650.0,27995.0,14064.0,5963.0,13972.0,15491.0,26278.0,15318.0
2023-11-22,18075.0,25425.0,28564.0,14343.0,6051.0,14267.0,15573.0,26636.0,15688.0
2023-11-23,18308.0,25715.0,29095.0,14699.0,6175.0,14588.0,15591.0,27156.0,16091.0
2023-11-24,18577.0,26200.0,29473.0,15054.0,6285.0,14883.0,15627.0,27597.0,16232.0
2023-11-27,18859.0,26430.0,29773.0,15617.0,6479.0,15483.0,15741.0,27701.0,16324.0
2023-11-28,18950.0,26465.0,29827.0,15894.0,6660.0,16056.0,15705.0,28218.0,16581.0
2023-11-29,19183.0,26680.0,30050.0,16246.0,6858.0,16078.0,15868.0,28380.0,16628.0
2023-11-30,19975.0,28030.0,31223.0,16698.0,7113.0,16478.0,16532.0,29249.0,17161.0
2023-12-01,21067.0,30225.0,32809.0,17242.0,7425.0,17044.0,17255.0,30525.0,17815.0
2023-12-04,21966.0,31620.0,34045.0,17925.0,7894.0,17606.0,17954.0,30843.0,18131.0
2023-12-05,21823.0,31370.0,34014.0,17794.0,7880.0,18044.0,17809.0,31051.0,18347.0
2023-12-06,20802.0,29750.0,32359.0,17100.0,7713.0,17939.0,16941.0,30399.0,17664.0
2023-12-07,19776.0,28475.0,30150.0,16317.0,7306.0,17239.0,16109.0,29487.0,17071.0
2023-12-08,18932.0,26967.0,28500.0,15561.0,6979.0,16564.0,15840.0,28660.0,16747.0
2023-12-11,18438.0,25725.0,27745.0,15083.0,6891.0,16317.0,15909.0,28007.0,16593.0
2023-12-12,17968.0,24340.0,27086.0,14648.0,6805.0,15917.0,16105.0,27548.0,16546.0
2023-12-13,17577.0,22975.0,26677.0,14373.0,6713.0,15511.0,16336.0,27706.0,16782.0
2023-12-14,17231.0,21870.0,26459.0,14083.0,6614.0,15133.0,16450.0,27787.0,16846.0
2023-12-15,17096.0,21495.0,26564.0,13863.0,6531.0,14872.0,16491.0,27505.0,16653.0
2023-12-18,17155.0,21520.0,26795.0,13783.0,6519.0,14578.0,16659.0,27817.0,16874.0
